,keyword,title,summary,link,visible_link,date,rank,label
1891,怀孕后确诊新冠肺炎，孩子不能要,江西省卫生健康委员会-特殊时期意外怀孕该如何应对,2020年4月10日 - 新冠肺炎期间，大家为了避免交叉感染，都宅在家里，为社会做贡献。 ... 新生命的家庭来说固然是一件好事，但是对于意外怀孕或者吃了某些药物不能要孩子的女性来说，终止妊娠就成了迫在眉睫的事情。疫情期间，还能去医院做流产吗？ ... 以减少大出血、感染、组织机化粘连等并发症的发生，影响以后的生育功能。,http://hc.jiangxi.gov.cn/doc/2020/04/10/141660.shtml,hc.jiangxi.gov.cn › doc › 2020/04/10,2020年4月10日,8,2
1892,怀孕后确诊新冠肺炎，孩子不能要,新型冠状病毒肺炎大众防护手册特定人群防护篇,疫情期间，应该如何关注和关怀孩子的心理？ 68.确诊或 ... 我/我的配偶现在怀孕了怎么办？ 新型冠状 ... 感染新型冠状病毒肺炎后，什么情况下需要看康复医生？ 127. ... 答：对于健康儿童、婴幼儿和学龄前儿童尚不能完全理解新型冠状病毒肺炎，所.,https://www.tencent.com/data/together/pdf/zh-cn-handbook-2.pdf,www.tencent.com › together › pdf › zh-cn-handbook-2,,9,2
1893,怀孕后确诊新冠肺炎，孩子不能要,疫情之下，孕产妇和婴幼儿安全如何保障？——新型冠状病毒 ...,2020年2月1日 - 新型冠状病毒感染的肺炎疫情防控焦点扫描之七 ... 江苏淮安市民张青怀孕23周多了，马上面临胎儿系统超声筛查和葡萄糖耐量试验。 ... 她所在的一个孕妈群，几乎人人都有这样的担心，很多人在孩子没出生前就把 ... 在此时间范围内与主管医生联系后适当延期；妊娠34周特别是妊娠36周需要每 ... 能不能拍肺部CT？,http://www.gov.cn/xinwen/2020-02/01/content_5473765.htm,www.gov.cn › 新闻 › 滚动,2020年2月1日,10,2
1894,怀孕后确诊新冠肺炎，孩子不能要,孕妇感染，胎儿能否留？院士专家建议来了！—新闻—科学网,2020年2月8日 - 2月5日，武汉儿童医院确诊两例新生儿新型冠状病毒肺炎病例。其中，最小确诊的宝宝出生仅30小时。 孕妇感染新冠病毒后，会传染给尚未出生的孩子吗？要不要终止妊娠？ 此前，有知名专家建议，感染新冠肺炎的孕妇，如果胎儿不足3个月，都“ ... 还不能确定新冠肺炎存在母婴垂直传播；而且在已观察的均为新冠肺炎 ...,http://news.sciencenet.cn/htmlnews/2020/2/435500.shtm,news.sciencenet.cn › htmlnews,2020年2月8日,11,2
1895,怀孕后确诊新冠肺炎，孩子不能要,孕妇确诊新冠肺炎后会对胎儿有影响吗？是否存在母婴传播？孕 ...,2020年4月3日 - 但是我们节目一开始提到您熟悉的这个小石榴，不仅仅是为了关注他，而是要关注一个我们无法回避的群体，那就是疫情下的孕产妇。 孕产妇感染新冠 ...,http://news.sciencenet.cn/htmlnews/2020/4/437871.shtm,news.sciencenet.cn › htmlnews,2020年4月3日,12,2
1896,怀孕后确诊新冠肺炎，孩子不能要,卫生健康委就新型冠状病毒感染肺炎疫情防控工作中孕产妇、婴 ...,2020年2月1日 - 国家卫生健康委官网首页在最醒目的位置建立了疫情防控专题页面，并通过健康 ... 有慢性病的患者也要定期到医院检查，疫情防控期间医院能不能保证他们的正常 ... 需要强调的是，除了医院的一系列防控措施之外，孕妇自身的防控是非常 ... 了新型冠状病毒感染以后，大家都特别重视防护，我自己也在教育自己的孩子 ...,http://www.gov.cn/xinwen/2020-02/01/content_5473726.htm,www.gov.cn › 新闻 › 新闻发布,2020年2月1日,13,2
1897,怀孕后确诊新冠肺炎，孩子不能要,孕期防范新型冠状病毒（COVID-19）：针对怀孕患者的常见问题,2020年4月15日 - 由于新型冠状病毒大流行继续对医院内外的日常生活产生重大影响，人们 ... 了自己或有感染症状，在照顾婴儿时需要密切注意手部卫生，并戴上口罩。 ... 答：没有建议明确禁止怀孕员工照护疑似或确诊的新型冠状病毒患者。 ... 所以，我们与您和家人分享在疫情期间保持忙碌的最佳方案：宅在家的食物、娱乐、沟通指引。,https://www.massgeneral.org/cn/coronavirus/faq-coronavirus-during-pregnancy-cn,www.massgeneral.org › coronavirus › faq-coronavirus-...,2020年4月15日,14,2
1898,怀孕后确诊新冠肺炎，孩子不能要,辟谣丨怀孕后确诊新冠肺炎孩子不能要？-千龙网·中国首都网,辟谣丨怀孕后确诊新冠肺炎孩子不能要？ 2020-04-14 14:18 光明网. 来源标题：辟谣丨怀孕后确诊新冠肺炎孩子不能要？ 作者：中国人民解放军中部战区总医院药师 ...,http://tech.qianlong.com/2020/0414/3987046.shtml,tech.qianlong.com › ...,,15,2
1899,怀孕后确诊新冠肺炎，孩子不能要,"隔离期""太勤奋""真的怀孕了这个孩子能要吗？_网易亲子",2020年3月13日 - 回家后及时更换衣物，洗手洗脸。 √ 新冠病毒会在母婴间垂直传播吗？ 2月5日，武汉儿童医院确诊两例新生儿冠状病毒感染 ...,https://baby.163.com/20/0313/11/F7JIUGBT00367V0V.html,baby.163.com › 亲子频道,2020年3月13日,16,2
1900,怀孕后确诊新冠肺炎，孩子不能要,“我每天想哭一百次”：疫情令中国孕产妇陷入困境- 纽约时报中文网,2020年2月26日 - 疫情期间生下孩子的女性则要面对孤独和无助，以及新生儿无法体检、接种 ... 我觉得）不安心哎，”怀孕五个月的薇格尔·刘(Vigor Liu)说道，这是她的第一胎。 ... 黄女士担心，如果不能很快找到另一家医院的话，她和胎儿都有死亡的危险， ... 即使在正常时期，中国女性在生孩子前需要应对的大量官僚琐事也是一种挑战。,https://cn.nytimes.com/china/20200226/coronavirus-china-pregnant/,cn.nytimes.com › china › coronavirus-china-pregnant,2020年2月26日,17,2
1901,怀孕后确诊新冠肺炎，孩子不能要,他们的啼哭，是这个时候最美好的声音——新冠肺炎孕产妇的 ...,2020年2月14日 - 武汉人陈霞从来没有想过，第一次注视自己的孩子，是通过这样的方式。 ... 同样是这一天的早上，浙江杭州仅仅怀孕35周的新冠肺炎确诊孕妇李平 ... 婴垂直传播的风险，新生儿出生后需要按新冠病毒感染隔离观察14天。 ... 这一例在分娩时已经做了胎盘和脐血检查，检查结果目前是阴性的，不能说是有母婴垂直传播。,http://society.people.com.cn/n1/2020/0214/c431767-31587354.html,society.people.com.cn › 社会,2020年2月14日,18,2
1902,怀孕后确诊新冠肺炎，孩子不能要,疫情期间在美国分娩的意外与恐惧- BBC News 中文,2020年4月10日 - 分娩本就是令人紧张的过程，在疫情期间分娩，就更添几分未知与恐惧。 ... 从3月下旬开始，医护人员全部配戴口罩，人员进出医院也需要先在大堂测量体温。 尽管Alice前期 ... 疫情对育儿最大的改变是，不能带孩子出门了，”景涌泰说。,https://www.bbc.com/zhongwen/simp/world-52248392,www.bbc.com › zhongwen › simp › world-52248392,2020年4月10日,19,2
1903,怀孕后确诊新冠肺炎，孩子不能要,怀孕后确诊新冠孩子还能要吗-折扣网,新冠肺炎疫情已经能持续两个多月了，相信大家在这段时间里对新冠病毒也有了一定的 ... 病毒传染给肚子里的孩子，那么怀孕后确诊了新冠病毒的话，孩子能不能要呢？,https://www.ataoju.com/article/read/id/7078.html,www.ataoju.com › article › read,,20,2
1904,新冠病毒通过眼神对视传播,眼神对视会传染新型冠状病毒?这些问题有了答案,2020年2月1日 - 电梯按键是最大的传染源，建议大家进出小区使用电梯时，最好用物件或纸巾隔着去按。”今日，这样一则消息在朋友圈传播，有的还配上了“按电梯专用 ...,http://m.py.jnnews.tv/piyao/p/2020-02/01/738624.html,m.py.jnnews.tv › piyao,2020年2月1日,1,0
1905,新冠病毒通过眼神对视传播,“眼神对视传播”不可能“电梯按键传播”可能性很小 - 华商网,2020年2月2日 - 专家提醒，此刻正是“黎明前的黑暗”，防控疫情最关键的时期，大家一定要 ... 新型肺炎可以通过眼神对视传播”、“要拒收武汉来的快件”、“病毒可通过 ...,http://news.hsw.cn/system/2020/0202/1152075.shtml,news.hsw.cn › system,2020年2月2日,2,0
1906,新冠病毒通过眼神对视传播,气溶胶传播新冠病毒危险几何？_财新网_财新网,2020年2月6日 - 【财新网】（记者杨睿）新冠病毒已确定可通过气溶胶传播。2月8日举行的上海市疫情防控工作领导小组新闻发布会上，上海市民政局副局长曾群称，卫生 ...,http://www.caixin.com/2020-02-06/101512366.html,www.caixin.com › 健康,2020年2月6日,3,0
1907,新冠病毒通过眼神对视传播,冠状病毒如何传播| CDC,2020年6月1日 - 人们有可能通过接触带有病毒的表面或物体，然后触摸自己的口鼻或眼睛而感染COVID-19。这不认为是病毒的主要传播方式，我们仍在进一步了解该 ...,https://chinese.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/how-covid-spreads.html,chinese.cdc.gov › 2019-ncov › how-covid-spreads,2020年6月1日,4,0
1908,新冠病毒通过眼神对视传播,较真查证:眼神对视会传染新型冠状病毒？ - 腾讯,2020年1月31日 - 2经临沂网警调查，“眼神对视传播新型冠状病毒”的流言系网民张某某为博取 ... 近日，网传新型冠状病毒肺炎可以“通过眼神传播，看一眼就能得病”， ...,https://vp.fact.qq.com/article?id=b31754bfc5ab9003117675cf8772c7d4,vp.fact.qq.com › article,2020年1月31日,5,0
1909,新冠病毒通过眼神对视传播,新冠病毒通过眼结膜传染？武大人民医院最新临床研究：无证据_ ...,2020年2月16日 - 新冠肺炎疫情暴发以来，各国科研团队对其飞沫、接触、气溶胶等传播途径高度关注， “能否感染结膜”也一度引发热议。,http://news.cctv.com/2020/02/16/ARTI2b2NfEyc5r8FzVaWzfka200216.shtml,news.cctv.com › 2020/02/16,2020年2月16日,6,0
1910,新冠病毒通过眼神对视传播,新型冠状病毒肺炎谣言排行榜之二- 厦门市卫生健康委员会,2020年2月2日 - 14、新冠病毒通过眼神对视传播？ 丁香医生团队辟谣：系编造，造谣网民已被依法处罚。 在国家卫健委印发的《新型冠状病毒感染的肺炎诊疗方案（ ...,http://hfpc.xm.gov.cn/xwzx/gzdt/202002/t20200204_2419777.htm,hfpc.xm.gov.cn › xwzx › gzdt,2020年2月2日,7,0
1911,新冠病毒通过眼神对视传播,对抗新冠病毒，防护干货来了-新华网,2020年2月24日 - 科技日报：近日，有报道说，该病毒可以通过气溶胶传播。大众对气溶胶的概念比较陌生，甚至引起恐慌。到底什么是气溶胶呢？ 秦川：其实气溶胶不神秘 ...,http://www.xinhuanet.com/tech/2020-02/24/c_1125617546.htm,www.xinhuanet.com › tech,2020年2月24日,8,0
1912,新冠病毒通过眼神对视传播,实锤？新冠病毒不会通过眼睛传染_手机新浪网,2020年2月15日 - 对于冠状病毒而言，比如SARS流行期间，WHO也发布过报告称，不排除结膜或者眼泪作为一种体液传播。 不过，中国香港科学家对眼泪和结膜上皮 ...,https://tech.sina.cn/d/bk/2020-02-15/detail-iimxyqvz3009792.d.html?pos=18&vt=4,tech.sina.cn › detail-iimxyqvz3009792.d.html,2020年2月15日,9,0
1913,新冠病毒通过眼神对视传播,肺炎疫情：人们“自救”的十大常识对策- BBC 英伦网 - BBC.com,2020年3月5日 - 新型冠状病毒疫情当前，人们最关注的是如何保护好自己和家人。 ... 口罩对空气传播的病毒和细菌预防效果有限，而大多数病毒都是通过空气传播的 ...,https://www.bbc.com/ukchina/simp/51754952,www.bbc.com › ukchina › simp,2020年3月5日,10,0
1914,新冠病毒通过眼神对视传播,研究证实新冠病毒可通过眼结膜感染，1天后转至呼吸道等组织 ...,2020年3月17日 - 首页 | 新闻 | 博客 | 院士 | 人才 | 会议 | 基金 | 大学 | 国际 | 论文 | 视频 | 小柯机器人 ... 新冠病毒能不能通过眼结膜传播？ ... 新冠病毒可通过结膜途径传播的实验证据，即恒河猴可通过眼结膜途径有效感染新冠病毒，这为 ... 或到人多的地方时，我们有必要提高对眼睛保护的认识，在日常生活中定期洗手并戴上防护眼镜。,http://news.sciencenet.cn/htmlnews/2020/3/437076.shtm,news.sciencenet.cn › htmlnews,2020年3月17日,11,0
1915,新冠病毒通过眼神对视传播,武汉肺炎：病毒到底如何影响你的身体？ - BBC 英伦网,2020年2月1日 - 从中国武汉肺炎被感染的第一批病人体内寻找蛛丝马迹，传染病医学专家 ... 武汉新型冠状病毒仍在继续肆虐，中国最新死亡人数至少215例，确诊 ... 武汉肺炎：医用口罩能防止病毒传播吗？ ... 眼睛会说话与人眼神对视为何会如此神奇.,https://www.bbc.com/ukchina/simp/51329855,www.bbc.com › ukchina › simp,2020年2月1日,12,0
1916,新冠病毒通过眼神对视传播,新冠病毒会悬浮在空气中吗？病毒在体外能活多久？互相对视会 ...,还有人说病毒可以通过眼睛传播，被看一眼就中招了。 那么，病毒在空气中能活多久？跟陌生的携带者大街上擦肩而过会传染吗？与其对视会传播吗？我们又该如何 ...,https://zhuanlan.zhihu.com/p/104521790,zhuanlan.zhihu.com › ...,,13,0
1917,新冠病毒通过眼神对视传播,院士说谈恋爱可防新冠肺炎？最新版十大谣言，别信！ | 每经网,2020年2月3日 - 谣言三，新冠病毒通过眼神对视传播？ 在国家卫健委印发的《新型冠状病毒感染的肺炎诊疗方案（试行第四版）》中显示，新型冠状病毒经呼吸道飞沫 ...,http://www.nbd.com.cn/articles/2020-02-03/1404981.html,www.nbd.com.cn › 要闻,2020年2月3日,14,0
1918,新冠病毒通过眼神对视传播,疫情期间，如何做好眼部防护？-科普文章-健康科普-广西壮族 ...,2020年2月19日 - 在前期防治工作中有专家已发现新型冠状病毒可能通过眼结膜传染，有部分老百姓误以为看一眼“红眼”患者的眼睛或与确诊的患者对视也会被传染，这种 ... 传播是通过接触带有病毒的排泄物（如粪便等）、眼结膜、鼻黏膜以及口部传播.,http://m.gxhospital.com/tender_info/2020/RdGw98dD.html,m.gxhospital.com › tender_info,2020年2月19日,15,0
1919,新冠病毒通过眼神对视传播,新型冠状病毒“通过”眼睛传播？南京专家建议_南报网,2020年2月4日 - 新型冠状病毒有通过结膜传播的可能，大家在防护时，眼部常常会被忽略，而恰恰日常生活中人们常常会不经意地揉眼睛、摸眼睛。如果患者的飞沫或 ...,http://www.njdaily.cn/2020/0204/1826263.shtml,www.njdaily.cn › 南京新闻 › 民生,2020年2月4日,16,0
1920,新冠病毒通过眼神对视传播,新冠病毒到底会不会通过空气传播 - RFI,2020年3月21日 - 新冠病毒会不会存活在空气中，并以此种方式传播？科学家们对此也感到疑惑，『新英格兰医学杂志』上周的一个最新研究重新挑起了论争。世界卫生 ...,http://www.rfi.fr/cn/%E4%B8%AD%E5%9B%BD/20200321-%E6%96%B0%E5%86%A0%E7%97%85%E6%AF%92%E5%88%B0%E5%BA%95%E4%BC%9A%E4%B8%8D%E4%BC%9A%E9%80%9A%E8%BF%87%E7%A9%BA%E6%B0%94%E4%BC%A0%E6%92%AD,www.rfi.fr › 法广的首页 › 中国,2020年3月21日,17,0
1921,新冠病毒通过眼神对视传播,新型冠状病毒可以通过眼睛传播吗眼神对视会传染新型冠状病毒 ...,2020年2月4日 - 我们都知道，新型冠状病毒是最近比较严重的一次疾病，它具有很强的传染性，可以通过很多的途径传播，很多人都已经感染生病了。那么新型冠状 ...,https://www.01ku.cn/shenghuo/5080.html,www.01ku.cn › shenghuo,2020年2月4日,18,0
1922,新冠病毒通过眼神对视传播,身边人咳嗽会感染新冠病毒吗？帮你释疑 - 中华人民共和国司法部,2020年3月18日 - 蚊子会传播新冠病毒吗? 世界卫生组织对蚊子是否可以传播新冠病毒表示：尚未发现新冠病毒可以通过蚊子传播的证据. 在普通人的想法中 ...,http://www.moj.gov.cn/subject/content/2020-03/18/1448_3244285.html,www.moj.gov.cn › subject › content,2020年3月18日,19,0
